schemaVersion,lang,group_order,group_title,section_index,section_tag,item_index,item_title
1,by,1,Алкаголь,0,alcohol,40,Мадэра
1,by,1,Алкаголь,0,alcohol,41,Светлае піва
1,by,1,Алкаголь,0,alcohol,42,Цёмнае піва
1,by,1,Алкаголь,0,alcohol,43,Нефільтраванае піва
1,by,1,Алкаголь,0,alcohol,44,Пшанічнае піва
1,by,1,Алкаголь,0,alcohol,45,Піва лагер
1,by,1,Алкаголь,0,alcohol,46,Піва эль
1,by,1,Алкаголь,0,alcohol,47,Піва стаўт
1,by,1,Алкаголь,0,alcohol,48,Піва портэр
1,by,1,Алкаголь,0,alcohol,49,Піва пілснер
1,by,1,Алкаголь,0,alcohol,50,Крафтавае піва
1,by,1,Алкаголь,0,alcohol,51,Безалкагольнае піва
1,by,1,Алкаголь,0,alcohol,52,Сідр
1,by,1,Алкаголь,0,alcohol,53,Мядоўха
1,by,2,Дом і побыт,0,laundry,0,Пральны парашок
1,by,2,Дом і побыт,0,laundry,1,Вадкасць для прання
1,by,2,Дом і побыт,0,laundry,2,Капсулы для прання
1,by,2,Дом і побыт,0,laundry,3,Кандыцыянер для бялізны
1,by,2,Дом і побыт,0,laundry,4,Плямавыводнік
1,by,2,Дом і побыт,0,laundry,5,Отбельвальнік
1,by,2,Дом і побыт,0,laundry,6,Гаспадарчае мыла
1,by,2,Дом і побыт,0,laundry,7,Мяшок для прання
1,by,2,Дом і побыт,1,cleaning,0,Мыйны сродак
1,by,2,Дом і побыт,1,cleaning,1,Чысцячы сродак
1,by,2,Дом і побыт,1,cleaning,2,Сродак для падлогі
1,by,2,Дом і побыт,1,cleaning,3,Сродак для кухні
1,by,2,Дом і побыт,1,cleaning,4,Сродак для пліты
1,by,2,Дом і побыт,1,cleaning,5,Сродак для духоўкі
1,by,2,Дом і побыт,1,cleaning,6,Сродак для вокнаў
1,by,2,Дом і побыт,1,cleaning,7,Сродак для ваннай
1,by,2,Дом і побыт,1,cleaning,8,Сродак для туалета
1,by,2,Дом і побыт,1,cleaning,9,Сіліт Бэнг
1,by,2,Дом і побыт,1,cleaning,10,Туалетны ўтёнок
1,by,2,Дом і побыт,1,cleaning,11,Дэзынфікуючы сродак
1,by,2,Дом і побыт,1,cleaning,12,Асвяжальнік паветра
1,by,2,Дом і побыт,1,cleaning,13,Сродак для мэблі
1,by,2,Дом і побыт,1,cleaning,14,Паліроль для мэблі
1,by,2,Дом і побыт,1,cleaning,15,Антыстатык
1,by,2,Дом і побыт,1,cleaning,16,Мяшкі для пыласоса
1,by,2,Дом і побыт,1,cleaning,17,Фільтры для пыласоса
1,by,2,Дом і побыт,1,cleaning,18,Сродак для прачысткі труб
1,by,2,Дом і побыт,1,cleaning,19,Гаспадарчыя пальчаткі
1,by,2,Дом і побыт,1,cleaning,20,Аднаразовыя пальчаткі
1,by,2,Дом і побыт,2,kitchen,0,Пергаментная папера
1,by,2,Дом і побыт,2,kitchen,1,Харчовая фальга
1,by,2,Дом і побыт,2,kitchen,2,Харчовая плёнка
1,by,2,Дом і побыт,2,kitchen,3,Рукаў для запякання
1,by,2,Дом і побыт,2,kitchen,4,Пакеты для запякання
1,by,2,Дом і побыт,2,kitchen,5,Пакеты для замарозкі
1,by,2,Дом і побыт,2,kitchen,6,Фасовачныя пакеты
1,by,2,Дом і побыт,2,kitchen,7,Формы для запякання
1,by,2,Дом і побыт,2,kitchen,8,Пакеты для лёду
1,by,2,Дом і побыт,2,kitchen,9,Сродак для мыцця посуду
1,by,2,Дом і побыт,2,kitchen,10,Губкі для посуду
1,by,2,Дом і побыт,2,kitchen,11,Шчотка для посуду
1,by,2,Дом і побыт,2,kitchen,12,Сурвэткі для прыбірання
1,by,2,Дом і побыт,2,kitchen,13,Ануча з мікрафібры
1,by,2,Дом і побыт,2,kitchen,14,Кухонны ручнік
1,by,2,Дом і побыт,2,kitchen,15,Папяровыя ручнікі
1,by,2,Дом і побыт,2,kitchen,16,Кухонныя сурвэткі
1,by,2,Дом і побыт,2,kitchen,17,Пакеты для смецця
1,by,2,Дом і побыт,2,kitchen,18,Таблеткі для посудамыйкі
1,by,2,Дом і побыт,2,kitchen,19,Соль для посудамыйкі
1,by,2,Дом і побыт,2,kitchen,20,Кандыцыянер для посудамыйкі
1,by,2,Дом і побыт,2,kitchen,21,Сродак для выдалення накіпу
1,by,2,Дом і побыт,2,kitchen,22,Аднаразовыя талеркі
1,by,2,Дом і побыт,2,kitchen,23,Аднаразовыя шклянкі
1,by,2,Дом і побыт,2,kitchen,24,Аднаразовыя чаркі
1,by,2,Дом і побыт,2,kitchen,25,Аднаразовыя відэльцы
1,by,2,Дом і побыт,2,kitchen,26,Аднаразовыя нажы
1,by,2,Дом і побыт,2,kitchen,27,Аднаразовыя лыжкі
1,by,2,Дом і побыт,2,kitchen,28,Аднаразовы абрус
1,by,2,Дом і побыт,2,kitchen,29,Мангал
1,by,2,Дом і побыт,2,kitchen,30,Рашотка для грылю
1,by,2,Дом і побыт,2,kitchen,31,Шампуры
1,by,2,Дом і побыт,2,kitchen,32,Бамбукавыя шампуры
1,by,2,Дом і побыт,2,kitchen,33,Вугаль для мангала
1,by,2,Дом і побыт,2,kitchen,34,Вадкасць для распальвання
1,by,2,Дом і побыт,3,other,0,Сродак ад молі
1,by,2,Дом і побыт,3,other,1,Сродак ад насякомых
1,by,2,Дом і побыт,3,other,2,Сродак ад камароў
1,by,2,Дом і побыт,3,other,3,Фумігатар ад камароў
1,by,2,Дом і побыт,3,other,4,Шчотка для адзення
1,by,2,Дом і побыт,3,other,5,Ролік для адзення
1,by,2,Дом і побыт,3,other,6,Крэм для абутку
1,by,2,Дом і побыт,3,other,7,Шчотка для абутку
1,by,2,Дом і побыт,3,other,8,Губка для абутку
1,by,2,Дом і побыт,3,other,9,Батарэйкі
1,by,2,Дом і побыт,3,other,10,Лямпачкі
1,by,2,Дом і побыт,3,other,11,Запалкі
1,by,3,Гігіена,0,hygiene,0,Мыла
1,by,3,Гігіена,0,hygiene,1,Вадкае мыла
1,by,3,Гігіена,0,hygiene,2,Зубная шчотка
1,by,3,Гігіена,0,hygiene,3,Зубная паста
1,by,3,Гігіена,0,hygiene,4,Ополасківальнік для паражніны рота
1,by,3,Гігіена,0,hygiene,5,Зубачысткі
1,by,3,Гігіена,0,hygiene,6,Зубная ніць
1,by,3,Гігіена,0,hygiene,7,Шампунь
1,by,3,Гігіена,0,hygiene,8,Кандыцыянер для валасоў
1,by,3,Гігіена,0,hygiene,9,Бальзам для валасоў
1,by,3,Гігіена,0,hygiene,10,Алей для валасоў
1,by,3,Гігіена,0,hygiene,11,Лак для валасоў
1,by,3,Гігіена,0,hygiene,12,Гель для валасоў
1,by,3,Гігіена,0,hygiene,13,Пена для ванны
1,by,3,Гігіена,0,hygiene,14,Соль для ванны
1,by,3,Гігіена,0,hygiene,15,Гель для душа
1,by,3,Гігіена,0,hygiene,16,Гель для інтымнай гігіены
1,by,3,Гігіена,0,hygiene,17,Крэм для твару
1,by,3,Гігіена,0,hygiene,18,Скраб для твару
1,by,3,Гігіена,0,hygiene,19,Крэм для цела
1,by,3,Гігіена,0,hygiene,20,Малачко для цела
1,by,3,Гігіена,0,hygiene,21,Крэм для павек
1,by,3,Гігіена,0,hygiene,22,Крэм для рук
1,by,3,Гігіена,0,hygiene,23,Васковыя палоскі
1,by,3,Гігіена,0,hygiene,24,Крэм для дэпіляцыі
1,by,3,Гігіена,0,hygiene,25,Пена для галення
1,by,3,Гігіена,0,hygiene,26,Брытвавы станок
1,by,3,Гігіена,0,hygiene,27,Лязо для брытвы
1,by,3,Гігіена,0,hygiene,28,Аднаразовыя брытвы
1,by,3,Гігіена,0,hygiene,29,Дэзадарант
1,by,3,Гігіена,0,hygiene,30,Ватовыя дыскі
1,by,3,Гігіена,0,hygiene,31,Ватовыя палачкі
1,by,3,Гігіена,0,hygiene,32,Мачалка
1,by,3,Гігіена,0,hygiene,33,Вадкасць для зняцця макіяжу
1,by,3,Гігіена,0,hygiene,34,Міцэлярная вада
1,by,3,Гігіена,0,hygiene,35,Тонік для твару
1,by,3,Гігіена,0,hygiene,36,Маска для твару
1,by,3,Гігіена,0,hygiene,37,Вадкасць для зняцця лаку
1,by,3,Гігіена,0,hygiene,38,Тампоны
1,by,3,Гігіена,0,hygiene,39,Пракладкі
1,by,3,Гігіена,0,hygiene,40,Штодзённыя пракладкі
1,by,3,Гігіена,0,hygiene,41,Насавыя хусцінкі
1,by,3,Гігіена,0,hygiene,42,Туалетная папера
1,by,3,Гігіена,0,hygiene,43,Сурвэткі
1,by,3,Гігіена,0,hygiene,44,Вільготныя сурвэткі
1,by,3,Гігіена,0,hygiene,45,Бальзам пасля галення
1,by,3,Гігіена,0,hygiene,46,Фарба для валасоў
1,by,3,Гігіена,0,hygiene,47,Крэм для ног
1,by,3,Гігіена,0,hygiene,48,Мус для валасоў
1,by,3,Гігіена,0,hygiene,49,Прэзерватывы
1,by,3,Гігіена,0,hygiene,50,Лубрыкант
1,by,4,Дзіцячае,0,baby,0,Падгузнікі
1,by,4,Дзіцячае,0,baby,1,Трусікі-падгузнікі
1,by,4,Дзіцячае,0,baby,2,Вільготныя сурвэткі
1,by,4,Дзіцячае,0,baby,3,Крэм пад падгузнік
1,by,4,Дзіцячае,0,baby,4,Прысіпка
1,by,4,Дзіцячае,0,baby,5,Дзіцячы крэм
1,by,4,Дзіцячае,0,baby,6,Дзіцячае мыла
1,by,4,Дзіцячае,0,baby,7,Дзіцячы шампунь
1,by,4,Дзіцячае,0,baby,8,Гель для купання
1,by,4,Дзіцячае,0,baby,9,Дзіцячая пена для ванны
1,by,4,Дзіцячае,0,baby,10,Дзіцячае масла для цела
1,by,4,Дзіцячае,0,baby,11,Дзіцячае малачко для цела
1,by,4,Дзіцячае,0,baby,12,Дзіцячыя пялёнкі аднаразовыя
1,by,4,Дзіцячае,0,baby,13,Дзіцячыя пялёнкі шматразовыя
1,by,4,Дзіцячае,0,baby,14,Дзіцячая сумесь
1,by,4,Дзіцячае,0,baby,15,Дзіцячыя кашы
1,by,4,Дзіцячае,0,baby,16,Агароднінныя пюрэ
1,by,4,Дзіцячае,0,baby,17,Фруктовыя пюрэ
1,by,4,Дзіцячае,0,baby,18,Мясныя пюрэ
1,by,4,Дзіцячае,0,baby,19,Дзіцячыя сокі
1,by,4,Дзіцячае,0,baby,20,Дзіцячая вада
1,by,4,Дзіцячае,0,baby,21,Бутэлечкі для кармлення
1,by,4,Дзіцячае,0,baby,22,Соскі для бутэлечак
1,by,4,Дзіцячае,0,baby,23,Пустышкі
1,by,4,Дзіцячае,0,baby,24,Стэрылізатар для бутэлечак
1,by,4,Дзіцячае,0,baby,25,Прагрызальнік для зубоў
1,by,4,Дзіцячае,0,baby,26,Дзіцячы посуд
1,by,4,Дзіцячае,0,baby,27,Слюнявік
1,by,4,Дзіцячае,0,baby,28,Дзіцячыя ватныя палачкі
1,by,4,Дзіцячае,0,baby,29,Дзіцячы тэрмометр
1,by,5,Жывёлы,0,pets,0,Сухі корм для котак
1,by,5,Жывёлы,0,pets,1,Сухі корм для сабак
1,by,5,Жывёлы,0,pets,2,Вільготны корм для котак
1,by,5,Жывёлы,0,pets,3,Вільготны корм для сабак
1,by,5,Жывёлы,0,pets,4,Кансервы для котак
1,by,5,Жывёлы,0,pets,5,Кансервы для сабак
1,by,5,Жывёлы,0,pets,6,Ласункі для котак
1,by,5,Жывёлы,0,pets,7,Ласункі для сабак
1,by,5,Жывёлы,0,pets,8,Напаўняльнік для кацінага туалета
1,by,5,Жывёлы,0,pets,9,Пялёнкі для жывёл
1,by,5,Жывёлы,0,pets,10,Пакеты для прыбірання за сабакамі
1,by,5,Жывёлы,0,pets,11,Шампунь для жывёл
1,by,5,Жывёлы,0,pets,12,Міскі для корму і вады
1,by,5,Жывёлы,0,pets,13,Кагцядрапка
1,by,5,Жывёлы,0,pets,14,Цацкі для котак
1,by,5,Жывёлы,0,pets,15,Цацкі для сабак
1,by,5,Жывёлы,0,pets,16,Ашыйнік
1,by,5,Жывёлы,0,pets,17,Павадак
1,by,5,Жывёлы,0,pets,18,Шлейка
1,by,5,Жывёлы,0,pets,19,Наморднік
1,by,5,Жывёлы,0,pets,20,Пераноска для жывёл
1,by,5,Жывёлы,0,pets,21,Вітаміны для жывёл
1,by,5,Жывёлы,0,pets,22,Сродкі ад блых і кляшчоў
1,by,5,Жывёлы,0,pets,23,Кроплі на холку
1,by,5,Жывёлы,0,pets,24,Корм для грызуноў
1,by,5,Жывёлы,0,pets,25,Корм для птушак
1,by,5,Жывёлы,0,pets,26,Корм для акварыумных рыбак
1,by,5,Жывёлы,0,pets,27,Каціны туалет
